---------------------------------------------------
Results for jen_schmidt_seq on facebook dataset
Timestamp: Mon May  5 04:35:48 PM IST 2025
---------------------------------------------------
Loading graph from datasets/facebook.txt...
Initializing graph with 4038 nodes...
Loading edges...
Graph loaded: 4038 nodes, 88234 edges
Component 58: Size: 2, Edges: (0-0) (0-0) 
Component 59: Size: 2, Edges: (0-0) (0-0) 
Component 60: Size: 2, Edges: (0-0) (0-0) 
Component 61: Size: 2, Edges: (0-0) (0-0) 
Component 62: Size: 2, Edges: (0-0) (0-0) 
Component 63: Size: 2, Edges: (0-0) (0-0) 
Component 64: Size: 2, Edges: (0-0) (0-0) 
Component 65: Size: 2, Edges: (0-0) (0-0) 
Component 66: Size: 2, Edges: (0-0) (0-0) 
Component 67: Size: 2, Edges: (0-0) (0-0) 
Component 68: Size: 2, Edges: (0-0) (0-0) 
Component 69: Size: 2, Edges: (0-0) (0-0) 
Component 70: Size: 2, Edges: (0-0) (0-0) 
Component 71: Size: 2, Edges: (0-0) (0-0) 
Component 72: Size: 2, Edges: (0-0) (0-0) 
Component 73: Size: 2, Edges: (0-0) (0-0) 
Component 74: Size: 2, Edges: (0-0) (0-0) 
Component 75: Size: 2, Edges: (0-0) (0-0) 
Component 76: Size: 2, Edges: (0-0) (0-0) 
Component 77: Size: 2, Edges: (0-0) (0-0) 
Component 78: Size: 2, Edges: (0-0) (0-0) 
Component 79: Size: 2, Edges: (0-0) (0-0) 
Component 80: Size: 2, Edges: (0-0) (0-0) 
Component 81: Size: 2, Edges: (0-0) (0-0) 
Component 82: Size: 2, Edges: (0-0) (0-0) 
Component 83: Size: 2, Edges: (0-0) (0-0) 
Component 84: Size: 2, Edges: (0-0) (0-0) 
Component 85: Size: 2, Edges: (0-0) (0-0) 
Component 86: Size: 2, Edges: (0-0) (0-0) 
Component 87: Size: 2, Edges: (0-0) (0-0) 
Component 88: Size: 2, Edges: (0-0) (0-0) 
Component 89: Size: 2, Edges: (0-0) (0-0) 
Component 90: Size: 2, Edges: (0-0) (0-0) 
Component 91: Size: 2, Edges: (0-0) (0-0) 
Component 92: Size: 2, Edges: (0-0) (0-0) 
Component 93: Size: 2, Edges: (0-0) (0-0) 
Component 94: Size: 2, Edges: (0-0) (0-0) 
Component 95: Size: 2, Edges: (0-0) (0-0) 
Component 96: Size: 2, Edges: (0-0) (0-0) 
Component 97: Size: 2, Edges: (0-0) (0-0) 
Component 98: Size: 2, Edges: (0-0) (0-0) 
Component 99: Size: 2, Edges: (0-0) (0-0) 
Component 100: Size: 2, Edges: (0-0) (0-0) 
... (showing only 100 out of 106 components)
Total execution time: 0.02957 seconds
